time	task_A_1	task_B_1	task_B_2	task_B_3	voter	task_C_1
6591173	4053	5196	2760	6791	281	4672
6591184	4053	5196	2760	6791	281	4673
6591348	4053	5196	2761	6791	281	4673
6591359	4053	5196	2762	6791	281	4673
6591370	4053	5196	2763	6791	281	4673
6591522	4054	5196	2763	6791	281	4673
6592755	4054	5196	2763	6792	281	4673
6592956	4054	5197	2763	6792	281	4673
6593014	4054	5197	2763	6792	281	4674
6593025	4054	5197	2763	6792	281	4675
6593036	4054	5197	2763	6792	281	4676
6594162	4054	5197	2763	6793	281	4676
6594363	4054	5198	2763	6793	281	4676
6594415	4054	5198	2763	6793	281	4677
6594564	4054	5198	2764	6793	281	4677
6595770	4054	5198	2765	6793	281	4677
6595944	4055	5198	2765	6793	281	4677
6597150	4056	5198	2765	6793	281	4677
6597162	4057	5198	2765	6793	281	4677
6597391	4057	5198	2765	6794	281	4677
6597579	4057	5199	2765	6794	281	4677
6598758	4058	5199	2765	6794	281	4677
6598770	4059	5199	2765	6794	281	4677
6598781	4060	5199	2765	6794	281	4677
6598811	4060	5199	2765	6794	282	4677
6598985	4060	5199	2766	6794	282	4677
6598996	4060	5199	2767	6794	282	4677
6599007	4060	5199	2768	6794	282	4677
6600192	4060	5199	2769	6794	282	4677
6600203	4060	5199	2770	6794	282	4677
6600366	4061	5199	2770	6794	282	4677
6600594	4061	5199	2770	6795	282	4677
6601643	4061	5199	2770	6795	282	4678
6601799	4061	5199	2770	6796	282	4678
6602001	4061	5200	2770	6796	282	4678
6602012	4061	5201	2770	6796	282	4678
6602066	4061	5201	2770	6796	282	4679
6603206	4061	5202	2770	6796	282	4679
6603264	4061	5202	2770	6796	282	4680
6603276	4061	5202	2770	6796	282	4681
6603287	4061	5202	2770	6796	282	4682
6603407	4061	5202	2770	6797	282	4682
6603418	4061	5202	2770	6798	282	4682
6603609	4061	5203	2770	6798	282	4682
6603620	4061	5204	2770	6798	282	4682
6603631	4061	5205	2770	6798	282	4682
6603642	4061	5205	2770	6798	282	4683
6604788	4062	5205	2770	6798	282	4683
6604800	4063	5205	2770	6798	282	4683
6605016	4063	5205	2770	6799	282	4683
6606221	4063	5205	2770	6800	282	4683
6606232	4063	5205	2770	6801	282	4683
6606243	4063	5205	2770	6802	282	4683
6606438	4063	5206	2770	6802	282	4683
6606492	4063	5206	2770	6802	282	4684
6606504	4063	5206	2770	6802	282	4685
6606623	4063	5206	2770	6803	282	4685
6606634	4063	5206	2770	6804	282	4685
6607645	4063	5206	2771	6804	282	4685
6607803	4064	5206	2771	6804	282	4685
6607814	4065	5206	2771	6804	282	4685
6607825	4066	5206	2771	6804	282	4685
6607857	4066	5206	2771	6804	282	4686
6607868	4066	5206	2771	6804	282	4687
6607879	4066	5206	2771	6804	282	4688
6608041	4066	5206	2772	6804	282	4688
6608052	4066	5206	2773	6804	282	4688
6608063	4066	5206	2774	6804	282	4688
6609237	4066	5206	2775	6804	282	4688
6609248	4066	5206	2776	6804	282	4688
6609259	4066	5206	2777	6804	282	4688
6609411	4067	5206	2777	6804	282	4688
6609639	4067	5206	2777	6805	282	4688
6610845	4067	5206	2778	6805	282	4688
6610856	4067	5206	2779	6805	282	4688
6611019	4068	5206	2779	6805	282	4688
6611030	4069	5206	2779	6805	282	4688
6612252	4069	5206	2780	6805	282	4688
6612426	4070	5206	2780	6805	282	4688
6612654	4070	5206	2780	6806	282	4688
6613860	4070	5206	2781	6806	282	4688
6613872	4070	5206	2782	6806	282	4688
6613883	4070	5206	2783	6806	282	4688
6614034	4071	5206	2783	6806	282	4688
6614045	4072	5206	2783	6806	282	4688
6615267	4072	5206	2783	6807	282	4688
6615467	4072	5207	2783	6807	282	4688
6615526	4072	5207	2783	6807	282	4689
6615537	4072	5207	2783	6807	282	4690
6615682	4072	5207	2783	6808	282	4690
6615693	4072	5207	2783	6809	282	4690
6615704	4072	5207	2783	6810	282	4690
6616875	4072	5207	2784	6810	282	4690
6616886	4072	5207	2785	6810	282	4690
6617049	4073	5207	2785	6810	282	4690
6618281	4073	5207	2786	6810	282	4690
6618456	4074	5207	2786	6810	282	4690
6618467	4075	5207	2786	6810	282	4690
6618478	4076	5207	2786	6810	282	4690
6618509	4076	5207	2786	6810	282	4691
6618520	4076	5207	2786	6810	282	4692
6618531	4076	5207	2786	6810	282	4693
6618684	4076	5207	2787	6810	282	4693
6619889	4076	5207	2788	6810	282	4693
6619940	4076	5207	2788	6810	282	4694
6620091	4076	5207	2789	6810	282	4694
6620102	4076	5207	2790	6810	282	4694
6620113	4076	5207	2791	6810	282	4694
6621303	4076	5207	2792	6810	282	4694
6621315	4076	5207	2793	6810	282	4694
6621326	4076	5207	2794	6810	282	4694
6621471	4077	5207	2794	6810	282	4694
6621482	4078	5207	2794	6810	282	4694
6621494	4079	5207	2794	6810	282	4694
6621524	4079	5207	2794	6810	282	4695
6621535	4079	5207	2794	6810	282	4696
6621547	4079	5207	2794	6810	282	4697
6621699	4079	5207	2795	6810	282	4697
6621710	4079	5207	2796	6810	282	4697
6621721	4079	5207	2797	6810	282	4697
6622905	4079	5207	2798	6810	282	4697
6622916	4079	5207	2799	6810	282	4697
6623079	4080	5207	2799	6810	282	4697
6624311	4080	5207	2799	6811	282	4697
6624513	4080	5208	2799	6811	282	4697
6624568	4080	5208	2799	6811	282	4698
6624713	4080	5208	2799	6812	282	4698
6624725	4080	5208	2799	6813	282	4698
6625919	4080	5208	2799	6814	282	4698
6626121	4080	5209	2799	6814	282	4698
6626177	4080	5209	2799	6814	282	4699
6626188	4080	5209	2799	6814	282	4700
6626199	4080	5209	2799	6814	282	4701
6627329	4080	5209	2800	6814	282	4701
6627378	4080	5209	2800	6814	282	4702
6627389	4080	5209	2800	6814	282	4703
6627528	4080	5209	2800	6815	282	4703
6627539	4080	5209	2800	6816	282	4703
6627550	4080	5209	2800	6817	282	4703
6627728	4080	5210	2800	6817	282	4703
6627756	4080	5210	2800	6817	282	4704
6628934	4080	5210	2801	6817	282	4704
6629109	4081	5210	2801	6817	282	4704
6630315	4082	5210	2801	6817	282	4704
6630543	4082	5210	2801	6818	282	4704
6630744	4082	5211	2801	6818	282	4704
6630797	4082	5211	2801	6818	282	4705
6631923	4083	5211	2801	6818	282	4705
6632165	4083	5211	2801	6819	282	4705
6633356	4083	5211	2801	6820	282	4705
6633575	4083	5212	2801	6820	282	4705
6633586	4083	5213	2801	6820	282	4705
6633597	4083	5214	2801	6820	282	4705
6633759	4083	5214	2801	6821	282	4705
6634965	4083	5214	2801	6822	282	4705
6634977	4083	5214	2801	6823	282	4705
6634988	4083	5214	2801	6824	282	4705
6635166	4083	5215	2801	6824	282	4705
6635193	4083	5215	2801	6824	282	4706
6636371	4083	5216	2801	6824	282	4706
6636382	4083	5217	2801	6824	282	4706
6636435	4083	5217	2801	6824	282	4707
6636446	4083	5217	2801	6824	282	4708
6636457	4083	5217	2801	6824	282	4709
6636572	4083	5217	2801	6825	282	4709
6636774	4083	5218	2801	6825	282	4709
6636785	4083	5219	2801	6825	282	4709
6636796	4083	5220	2801	6825	282	4709
6636807	4083	5220	2801	6825	282	4710
6637979	4083	5220	2802	6825	282	4710
6637990	4083	5220	2803	6825	282	4710
6638002	4083	5220	2804	6825	282	4710
6638162	4084	5220	2804	6825	282	4710
6638173	4085	5220	2804	6825	282	4710
6639386	4085	5220	2804	6826	282	4710
6639587	4085	5221	2804	6826	282	4710
6639641	4085	5221	2804	6826	282	4711
6639789	4085	5221	2804	6827	282	4711
6640994	4085	5222	2804	6827	282	4711
6641044	4085	5222	2804	6827	282	4712
6641055	4085	5222	2804	6827	282	4713
6641196	4085	5222	2805	6827	282	4713
6641207	4085	5222	2806	6827	282	4713
6641218	4085	5222	2807	6827	282	4713
6642375	4086	5222	2807	6827	282	4713
6642387	4087	5222	2807	6827	282	4713
6642603	4087	5222	2807	6828	282	4713
6642614	4087	5222	2807	6829	282	4713
6642804	4087	5223	2807	6829	282	4713
6642815	4087	5224	2807	6829	282	4713
6642826	4087	5225	2807	6829	282	4713
6642837	4087	5225	2807	6829	282	4714
6642848	4087	5225	2807	6829	282	4715
6644010	4087	5226	2807	6829	282	4715
6644021	4087	5227	2807	6829	282	4715
6644032	4087	5228	2807	6829	282	4715
6644084	4087	5228	2807	6829	282	4716
6644095	4087	5228	2807	6829	282	4717
6644106	4087	5228	2807	6829	282	4718
6644211	4087	5228	2807	6830	282	4718
6644222	4087	5228	2807	6831	282	4718
6645417	4087	5229	2807	6831	282	4718
6645429	4087	5230	2807	6831	282	4718
6645483	4087	5230	2807	6831	282	4719
6645618	4087	5230	2807	6832	282	4719
6645629	4087	5230	2807	6833	282	4719
6645640	4087	5230	2807	6834	282	4719
6645819	4087	5231	2807	6834	282	4719
6645873	4087	5231	2807	6834	282	4720
6647024	4087	5231	2808	6834	282	4720
6647035	4087	5231	2809	6834	282	4720
6647046	4087	5231	2810	6834	282	4720
6647207	4088	5231	2810	6834	282	4720
6647427	4088	5231	2810	6835	282	4720
6648431	4088	5231	2811	6835	282	4720
6648481	4088	5231	2811	6835	282	4721
6648633	4088	5231	2811	6836	282	4721
6648833	4088	5232	2811	6836	282	4721
6648886	4088	5232	2811	6836	282	4722
6648897	4088	5232	2811	6836	282	4723
6650039	4088	5232	2812	6836	282	4723
6650214	4089	5232	2812	6836	282	4723
6650225	4090	5232	2812	6836	282	4723
6650442	4090	5232	2812	6837	282	4723
6651647	4090	5233	2812	6837	282	4723
6651705	4090	5233	2812	6837	282	4724
6651849	4090	5233	2812	6838	282	4724
6653055	4090	5233	2813	6838	282	4724
6653066	4090	5233	2814	6838	282	4724
6653077	4090	5233	2815	6838	282	4724
6653229	4091	5233	2815	6838	282	4724
6653457	4091	5233	2815	6839	282	4724
6653469	4091	5233	2815	6840	282	4724
6653480	4091	5233	2815	6841	282	4724
6654663	4091	5233	2816	6841	282	4724
6654690	4091	5233	2816	6841	282	4725
6654701	4091	5233	2816	6841	282	4726
6654864	4091	5233	2816	6842	282	4726
6654875	4091	5233	2816	6843	282	4726
6654886	4091	5233	2816	6844	282	4726
6656069	4091	5234	2816	6844	282	4726
6656121	4091	5234	2816	6844	282	4727
6656132	4091	5234	2816	6844	282	4728
6656143	4091	5234	2816	6844	282	4729
6656271	4091	5234	2816	6845	282	4729
6656282	4091	5234	2816	6846	282	4729
6656293	4091	5234	2816	6847	282	4729
6656472	4091	5235	2816	6847	282	4729
6656483	4091	5236	2816	6847	282	4729
6657678	4091	5236	2817	6847	282	4729
6657727	4091	5236	2817	6847	282	4730
6657878	4091	5236	2817	6848	282	4730
6657889	4091	5236	2817	6849	282	4730
6659085	4091	5236	2818	6849	282	4730
6659259	4092	5236	2818	6849	282	4730
6659270	4093	5236	2818	6849	282	4730
6659500	4093	5236	2818	6850	282	4730
6660693	4093	5237	2818	6850	282	4730
6660705	4093	5238	2818	6850	282	4730
6660716	4093	5239	2818	6850	282	4730
6660727	4093	5239	2818	6850	282	4731
6660893	4093	5239	2818	6851	282	4731
6660904	4093	5239	2818	6852	282	4731
6662099	4093	5239	2819	6852	282	4731
6662274	4094	5239	2819	6852	282	4731
6662285	4095	5239	2819	6852	282	4731
6662515	4095	5239	2819	6853	282	4731
6663707	4095	5239	2820	6853	282	4731
6663718	4095	5239	2821	6853	282	4731
6663729	4095	5239	2822	6853	282	4731
6663882	4096	5239	2822	6853	282	4731
6665088	4097	5239	2822	6853	282	4731
6665099	4098	5239	2822	6853	282	4731
6665316	4098	5239	2822	6854	282	4731
6665517	4098	5240	2822	6854	282	4731
6665529	4098	5241	2822	6854	282	4731
6666723	4098	5241	2823	6854	282	4731
6666897	4099	5241	2823	6854	282	4731
6666908	4100	5241	2823	6854	282	4731
6668129	4100	5241	2824	6854	282	4731
6668312	4101	5241	2824	6854	282	4731
6668323	4102	5241	2824	6854	282	4731
6668532	4102	5241	2824	6855	282	4731
6668543	4102	5241	2824	6856	282	4731
6668554	4102	5241	2824	6857	282	4731
6669737	4102	5241	2824	6858	282	4731
6669748	4102	5241	2824	6859	282	4731
6669938	4102	5242	2824	6859	282	4731
6669949	4102	5243	2824	6859	282	4731
6670003	4102	5243	2824	6859	282	4732
6670014	4102	5243	2824	6859	282	4733
6671156	4102	5243	2825	6859	282	4733
6671167	4102	5243	2826	6859	282	4733
6671178	4102	5243	2827	6859	282	4733
6671319	4103	5243	2827	6859	282	4733
6671547	4103	5243	2827	6860	282	4733
6671558	4103	5243	2827	6861	282	4733
6671569	4103	5243	2827	6862	282	4733
6672752	4103	5244	2827	6862	282	4733
6672804	4103	5244	2827	6862	282	4734
6672815	4103	5244	2827	6862	282	4735
6672954	4103	5244	2827	6863	282	4735
6672965	4103	5244	2827	6864	282	4735
6674160	4103	5244	2828	6864	282	4735
6674334	4104	5244	2828	6864	282	4735
6674345	4105	5244	2828	6864	282	4735
6674575	4105	5244	2828	6865	282	4735
6675767	4105	5245	2828	6865	282	4735
6675827	4105	5245	2828	6865	282	4736
6675969	4105	5245	2828	6866	282	4736
6677179	4105	5245	2828	6867	282	4736
6677190	4105	5245	2828	6868	282	4736
6677201	4105	5245	2828	6869	282	4736
6677376	4105	5246	2828	6869	282	4736
6677404	4105	5246	2828	6869	282	4737
6677577	4105	5246	2829	6869	282	4737
6678799	4105	5247	2829	6869	282	4737
6678810	4105	5248	2829	6869	282	4737
6678822	4105	5249	2829	6869	282	4737
6678871	4105	5249	2829	6869	282	4738
6678882	4105	5249	2829	6869	282	4739
6678983	4105	5249	2829	6870	282	4739
6678994	4105	5249	2829	6871	282	4739
6679005	4105	5249	2829	6872	282	4739
6680189	4105	5249	2829	6873	282	4739
6680391	4105	5250	2829	6873	282	4739
6680402	4105	5251	2829	6873	282	4739
6680413	4105	5252	2829	6873	282	4739
6680424	4105	5252	2829	6873	282	4740
6680435	4105	5252	2829	6873	282	4741
6680592	4105	5252	2829	6874	282	4741
6681771	4106	5252	2829	6874	282	4741
6681999	4106	5252	2829	6875	282	4741
6683205	4106	5252	2830	6875	282	4741
6683233	4106	5252	2830	6875	282	4742
6683406	4106	5252	2830	6876	282	4742
6683607	4106	5253	2830	6876	282	4742
6683618	4106	5254	2830	6876	282	4742
6683629	4106	5255	2830	6876	282	4742
6684812	4106	5256	2830	6876	282	4742
6684823	4106	5257	2830	6876	282	4742
6684835	4106	5258	2830	6876	282	4742
6685014	4106	5258	2831	6876	282	4742
6686220	4106	5258	2832	6876	282	4742
6686231	4106	5258	2833	6876	282	4742
6686394	4107	5258	2833	6876	282	4742
6686405	4108	5258	2833	6876	282	4742
6686621	4108	5258	2833	6877	282	4742
6686632	4108	5258	2833	6878	282	4742
6687828	4108	5258	2833	6879	282	4742
6688029	4108	5259	2833	6879	282	4742
6688083	4108	5259	2833	6879	282	4743
6689208	4109	5259	2833	6879	282	4743
6689449	4109	5259	2833	6880	282	4743
6689637	4109	5260	2833	6880	282	4743
6690690	4109	5260	2833	6880	282	4744
6690843	4109	5260	2833	6881	282	4744
6691052	4109	5261	2833	6881	282	4744
6691063	4109	5262	2833	6881	282	4744
6691074	4109	5263	2833	6881	282	4744
6691087	4109	5263	2833	6881	282	4745
6692250	4109	5264	2833	6881	282	4745
6692262	4109	5265	2833	6881	282	4745
6692315	4109	5265	2833	6881	282	4746
6692326	4109	5265	2833	6881	282	4747
6692337	4109	5265	2833	6881	282	4748
6692451	4109	5265	2833	6882	282	4748
6692662	4109	5266	2833	6882	282	4748
6693831	4110	5266	2833	6882	282	4748
6694059	4110	5266	2833	6883	282	4748
6694070	4110	5266	2833	6884	282	4748
6694081	4110	5266	2833	6885	282	4748
6695264	4110	5267	2833	6885	282	4748
6695314	4110	5267	2833	6885	282	4749
6695466	4110	5267	2833	6886	282	4749
6695478	4110	5267	2833	6887	282	4749
6695666	4110	5268	2833	6887	282	4749
6695677	4110	5269	2833	6887	282	4749
6696873	4110	5269	2834	6887	282	4749
6697047	4111	5269	2834	6887	282	4749
6698253	4112	5269	2834	6887	282	4749
6698264	4113	5269	2834	6887	282	4749
6698481	4113	5269	2834	6888	282	4749
6698493	4113	5269	2834	6889	282	4749
6698682	4113	5270	2834	6889	282	4749
6698731	4113	5270	2834	6889	282	4750
6699861	4114	5270	2834	6889	282	4750
6700089	4114	5270	2834	6890	282	4750
6700100	4114	5270	2834	6891	282	4750
6700111	4114	5270	2834	6892	282	4750
6701295	4114	5270	2835	6892	282	4750
6701469	4115	5270	2835	6892	282	4750
6701697	4115	5270	2835	6893	282	4750
6702749	4115	5270	2835	6893	282	4751
6702902	4115	5270	2835	6894	282	4751
6702913	4115	5270	2835	6895	282	4751
6702924	4115	5270	2835	6896	282	4751
6703103	4115	5271	2835	6896	282	4751
6703114	4115	5272	2835	6896	282	4751
6703125	4115	5273	2835	6896	282	4751
6703136	4115	5273	2835	6896	282	4752
6703147	4115	5273	2835	6896	282	4753
6704309	4115	5274	2835	6896	282	4753
6704320	4115	5275	2835	6896	282	4753
6704331	4115	5276	2835	6896	282	4753
6704526	4115	5276	2836	6896	282	4753
6704538	4115	5276	2837	6896	282	4753
6704549	4115	5276	2838	6896	282	4753
6704685	4116	5276	2838	6896	282	4753
6705917	4116	5276	2839	6896	282	4753
6705968	4116	5276	2839	6896	282	4754
6706119	4116	5276	2839	6897	282	4754
6707325	4116	5276	2839	6898	282	4754
6707336	4116	5276	2839	6899	282	4754
6707348	4116	5276	2839	6900	282	4754
6707526	4116	5277	2839	6900	282	4754
6707537	4116	5278	2839	6900	282	4754
6707596	4116	5278	2839	6900	282	4755
6707727	4116	5278	2839	6901	282	4755
6707738	4116	5278	2839	6902	282	4755
6708906	4117	5278	2839	6902	282	4755
6709147	4117	5278	2839	6903	282	4755
6710339	4117	5279	2839	6903	282	4755
6710350	4117	5280	2839	6903	282	4755
6710362	4117	5281	2839	6903	282	4755
6710413	4117	5281	2839	6903	282	4756
6710424	4117	5281	2839	6903	282	4757
6710435	4117	5281	2839	6903	282	4758
6710541	4117	5281	2839	6904	282	4758
6710742	4117	5282	2839	6904	282	4758
6710793	4117	5282	2839	6904	282	4759
6711947	4117	5282	2840	6904	282	4759
6711958	4117	5282	2841	6904	282	4759
6711969	4117	5282	2842	6904	282	4759
6712131	4118	5282	2842	6904	282	4759
6713354	4118	5283	2842	6904	282	4759
6713365	4118	5284	2842	6904	282	4759
6713377	4118	5285	2842	6904	282	4759
6713388	4118	5285	2842	6904	282	4760
6713570	4118	5285	2842	6905	282	4760
6713581	4118	5285	2842	6906	282	4760
6713757	4118	5286	2842	6906	282	4760
6714810	4118	5286	2842	6906	282	4761
6714962	4118	5286	2842	6907	282	4761
6714973	4118	5286	2842	6908	282	4761
6714984	4118	5286	2842	6909	282	4761
6715181	4118	5287	2842	6909	282	4761
6715192	4118	5288	2842	6909	282	4761
6715250	4118	5288	2842	6909	282	4762
6715261	4118	5288	2842	6909	282	4763
6715272	4118	5288	2842	6909	282	4764
6716351	4119	5288	2842	6909	282	4764
6716362	4120	5288	2842	6909	282	4764
6716571	4120	5288	2842	6910	282	4764
6716745	4121	5288	2842	6910	282	4764
6716756	4122	5288	2842	6910	282	4764
6717977	4122	5289	2842	6910	282	4764
6718026	4122	5289	2842	6910	282	4765
6718178	4122	5289	2843	6910	282	4765
6718229	4122	5289	2843	6910	282	4766
6718240	4122	5289	2843	6910	282	4767
6719384	4122	5289	2844	6910	282	4767
6719559	4123	5289	2844	6910	282	4767
6719786	4123	5289	2844	6911	282	4767
6720992	4123	5289	2845	6911	282	4767
6721042	4123	5289	2845	6911	282	4768
6721202	4123	5289	2845	6912	282	4768
6722373	4124	5289	2845	6912	282	4768
6722601	4124	5289	2845	6913	282	4768
6722783	4125	5289	2845	6913	282	4768
6723843	4125	5289	2845	6913	282	4769
6724008	4125	5289	2845	6914	282	4769
6724217	4125	5290	2845	6914	282	4769
6724244	4125	5290	2845	6914	282	4770
6725388	4126	5290	2845	6914	282	4770
6725400	4127	5290	2845	6914	282	4770
6725616	4127	5290	2845	6915	282	4770
6725627	4127	5290	2845	6916	282	4770
6725817	4127	5291	2845	6916	282	4770
6725828	4127	5292	2845	6916	282	4770
6725839	4127	5293	2845	6916	282	4770
6726844	4127	5294	2845	6916	282	4770
6726893	4127	5294	2845	6916	282	4771
6726904	4127	5294	2845	6916	282	4772
6727023	4127	5294	2845	6917	282	4772
6727223	4127	5295	2845	6917	282	4772
6727234	4127	5296	2845	6917	282	4772
6727245	4127	5297	2845	6917	282	4772
6728429	4127	5298	2845	6917	282	4772
6728483	4127	5298	2845	6917	282	4773
6728494	4127	5298	2845	6917	282	4774
6728505	4127	5298	2845	6917	282	4775
6728631	4127	5298	2845	6918	282	4775
6728642	4127	5298	2845	6919	282	4775
6728832	4127	5299	2845	6919	282	4775
6728843	4127	5300	2845	6919	282	4775
6729845	4127	5301	2845	6919	282	4775
6729856	4127	5302	2845	6919	282	4775
6729909	4127	5302	2845	6919	282	4776
6730038	4127	5302	2845	6920	282	4776
6730220	4128	5302	2845	6920	282	4776
6731444	4128	5303	2845	6920	282	4776
6731503	4128	5303	2845	6920	282	4777
6731658	4128	5303	2845	6921	282	4777
6731670	4128	5303	2845	6922	282	4777
6731681	4128	5303	2845	6923	282	4777
6732845	4129	5303	2845	6923	282	4777
6733052	4129	5303	2845	6924	282	4777
6733254	4129	5304	2845	6924	282	4777
6733266	4129	5305	2845	6924	282	4777
6733325	4129	5305	2845	6924	282	4778
6734433	4130	5305	2845	6924	282	4778
6734674	4130	5305	2845	6925	282	4778
6734835	4131	5305	2845	6925	282	4778
6734846	4132	5305	2845	6925	282	4778
6736041	4133	5305	2845	6925	282	4778
6736053	4134	5305	2845	6925	282	4778
6736278	4134	5305	2845	6926	282	4778
6737475	4134	5305	2846	6926	282	4778
6737649	4135	5305	2846	6926	282	4778
6737877	4135	5305	2846	6927	282	4778
6739099	4135	5306	2846	6927	282	4778
6739111	4135	5307	2846	6927	282	4778
6739168	4135	5307	2846	6927	282	4779
6739179	4135	5307	2846	6927	282	4780
6739190	4135	5307	2846	6927	282	4781
6739284	4135	5307	2846	6928	282	4781
6740463	4136	5307	2846	6928	282	4781
6740691	4136	5307	2846	6929	282	4781
6740893	4136	5308	2846	6929	282	4781
6742113	4136	5308	2847	6929	282	4781
6742124	4136	5308	2848	6929	282	4781
6742135	4136	5308	2849	6929	282	4781
6742273	4137	5308	2849	6929	282	4781
6743506	4137	5309	2849	6929	282	4781
6743517	4137	5310	2849	6929	282	4781
6743528	4137	5311	2849	6929	282	4781
6743539	4137	5311	2849	6929	282	4782
6743720	4137	5311	2849	6930	282	4782
6743924	4137	5312	2849	6930	282	4782
6743935	4137	5313	2849	6930	282	4782
6745114	4137	5313	2850	6930	282	4782
6745125	4137	5313	2851	6930	282	4782
6745288	4138	5313	2851	6930	282	4782
6746520	4138	5313	2851	6931	282	4782
6746531	4138	5313	2851	6932	282	4782
6746721	4138	5314	2851	6932	282	4782
6746732	4138	5315	2851	6932	282	4782
6746743	4138	5316	2851	6932	282	4782
6746793	4138	5316	2851	6932	282	4783
6746923	4138	5316	2851	6933	282	4783
6748128	4138	5316	2851	6934	282	4783
